clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
H6PD	H6PD	OXIDOREDUCTASE	n/d	n/d	n/d	C1 alcohol dehydrogenase	0	IPI00607861.2	 	P0140713A	46382	QV1_46382	R1	s01	F1	260	1	88893	5	5	5	0	1	0.7754	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=34613&representative=IPI00607861.2	69162490.172	80124070.329	47721077.362	53510131.045	27910527.797	19284451.44	15428074.5	15903523.514	12959868.892	16665574.895	P0140713A	1.0	0.89207	0.693014	0.719631	0.402304	0.280457	0.224326	0.229431	0.185856	0.229534	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.164771173205	-0.529043597465	-0.474670759072	-1.31364201253	-1.83414850281	-2.15633125245	-2.12386775792	-2.42774283133	-2.12322022448	0.0	0.195	0.182	0.145	0.125	0.059	0.079	0.104	0.129	0.149	19.2830542495	22.3392302823	13.305017233	14.9190516026	7.78167790524	5.37665897173	4.3014703029	4.43402928259	3.61331488051	4.64649528958	4	6.5406	0.4884	
SLC12A7	n/d	n/d	AA_permease	transmembrane	n/d	n/d	0	IPI00008616.3	 	P0140713A	46382	QV1_46382	R1	s01	F1	351	1	119106	7	5	5	2	1	0.9096	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1150500&representative=IPI00008616.3	145339924.639	121886627.052	52494195.652	53624499.117	13178108.123	11885440.452	7405415.232	6877756.741	7515529.023	7738947.354	P0140713A	1.0	0.849006	0.354256	0.363533	0.069602	0.071018	0.033605	0.028801	0.026999	0.032539	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.23615334542	-1.49713580675	-1.459841763	-3.84472742754	-3.81567145784	-4.89518028598	-5.1177372854	-5.21095021664	-4.94168627549	0.0	0.082	0.146	0.106	0.09	0.052	0.036	0.035	0.035	0.042	33.962176082	28.4817478766	12.2665339234	12.5306565683	3.07938255515	2.77731960055	1.73045373936	1.60715361637	1.75618448036	1.80839155778	4	6.2232	0.5158	
ARPC1B	n/d	n/d	WD40	n/d	n/d	n/d	0	IPI00005160.3	 	P0140713A	46382	QV1_46382	R1	s01	F1	287	1	40950	7	6	6	1	1	0.773833333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1160415&representative=IPI00005160.3	212236391.368	169354741.557	124978696.66	132327599.014	113371710.764	60956803.129	78482356.434	85011492.676	89206483.666	95047025.601	P0140713A	1.0	0.765681	0.555561	0.600607	0.493073	0.261728	0.339128	0.362508	0.322706	0.339496	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.385184636906	-0.847982768213	-0.735506805463	-1.02012683988	-1.93385982086	-1.56009818993	-1.46391526132	-1.63170769311	-1.5585335184	0.0	0.101	0.136	0.039	0.085	0.094	0.077	0.063	0.074	0.064	18.2809019991	14.5873071698	10.76499318	11.397988129	9.76522980151	5.25049138368	6.76004834696	7.32243304927	7.68376702541	8.18683991526	5	6.9311	0.391	
RPL10	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00646899.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	440	1	24577	15	9	9	6	1	0.863555555556	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1166631&representative=IPI00646899.1	158447003.238	135745275.511	107831248.224	134564469.146	147681380.391	117382654.864	95209515.297	99191888.42	82297183.428	88686948.494	P0140713A	1.0	0.859257	0.635002	0.765095	0.901285	0.692416	0.554617	0.565401	0.479036	0.515304	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.218838395221	-0.655166959088	-0.386289199998	-0.14994471463	-0.530289032728	-0.850436256657	-0.822653660084	-1.06179401498	-0.956504303565	0.0	0.148	0.13	0.22	0.299	0.208	0.202	0.253	0.325	0.381	13.5768554258	11.6316114706	9.23974097081	11.530431663	12.6543810213	10.0581727771	8.15822197915	8.49945976237	7.051802423	7.5993225069	8	7.2124	0.2415	
ALDH1L2	ALDH1L2	OXIDOREDUCTASE	Formyl_trans_N, Formyl_trans_C	n/d	n/d	C5 dehydrogenase	0	IPI00298308.7	 	P0140713A	46382	QV1_46382	R1	s01	F1	327	1	101746	7	5	5	2	1	0.8502	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=38183&representative=IPI00298308.7	142216141.888	130364054.51	46907095.418	51750203.207	11936395.043	9254507.389	4284983.102	4027641.61	2483349.735	2449763.989	P0140713A	1.0	0.922025	0.329476	0.360161	0.075824	0.05702	0.023073	0.019009	0.012181	0.011506	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.117122226134	-1.60175471597	-1.47328612728	-3.72120162369	-4.1323881505	-5.43765059131	-5.71717355116	-6.35922361352	-6.44146981444	0.0	0.13	0.131	0.137	0.082	0.036	0.024	0.022	0.016	0.019	35.0567436535	32.1351653893	11.5627522852	12.7565941795	2.94236037917	2.28126630964	1.05626233543	0.992826816813	0.612153823794	0.603874827667	4	6.2027	0.9246	
ERP29	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00024911.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	375	1	28993	9	6	7	2	1	0.864285714286	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1164861&representative=IPI00024911.1	208098821.273	161249201.702	199556955.911	222012350.54	260547345.776	140046288.478	161170655.482	171000603.122	185876509.332	235397504.741	P0140713A	1.0	0.772098	0.918201	1.029809	1.168797	0.6342	0.726124	0.754122	0.83626	1.045544	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.373144118973	-0.123118091617	0.0423767837143	0.225024380233	-0.656990217446	-0.461712156984	-0.407130156861	-0.257976537278	0.0642537766535	0.0	0.119	0.162	0.216	0.281	0.098	0.14	0.171	0.176	0.281	10.6994089318	8.29063393241	10.2602285944	11.4147735764	13.3960518445	7.20048533022	8.28659547548	8.79200261299	9.55684790523	12.1029717965	5	7.0603	0.2353	
SHMT2	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00789370.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	594	1	55993	11	10	10	1	1	0.8517	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1152812&representative=IPI00789370.1	203728483.615	187679785.928	136715678.875	150279210.144	148167377.497	113473367.752	127156898.963	121439308.809	225852758.98	250841261.361	P0140713A	1.0	0.898834	0.687616	0.765861	0.767467	0.453386	0.578851	0.621003	1.132005	1.30765	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.153873396823	-0.540324979897	-0.384845521024	-0.381823376926	-1.14118825176	-0.788736057942	-0.687327856917	0.178880330484	0.386976446926	0.0	0.111	0.157	0.166	0.201	0.092	0.141	0.135	0.348	0.401	12.2334899471	11.2697975938	8.2095044024	9.02396745873	8.8971561116	6.81384988014	7.63551869414	7.29218878548	13.5620086474	15.0625184792	9	6.99	0.1678	
DPP7	dipeptidyl-peptidase II	PROTEASE	n/d	n/d	n/d	Serine	0	IPI00296141.4	 	P0140713A	46382	QV1_46382	R1	s01	F1	299	1	54341	7	5	6	1	1	0.846	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=18782&representative=IPI00296141.4	61039269.144	57979830.792	56575275.916	58748882.607	52189405.423	32573724.992	30656226.733	34111553.674	48656893.55	54342742.792	P0140713A	1.0	0.898605	0.95192	0.996536	1.089377	0.598832	0.673319	0.739175	1.086434	1.230126	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.154241005589	-0.0710877613257	-0.00500617132494	0.123503313014	-0.73977677762	-0.570637918906	-0.436012131404	0.119600534607	0.298806096268	0.0	0.148	0.187	0.139	0.31	0.179	0.176	0.254	0.152	0.382	12.5369794881	11.9085952299	11.6201108506	12.0665523445	10.7192880004	6.69038354822	6.29654468549	7.00624130525	9.99373821061	11.161566337	4	6.9789	0.4731	
IPO7	n/d	n/d	IMPORTIN_B_NT, IBN_N, ARM-type_fold	n/d	n/d	n/d	0	IPI00007402.3	 	P0140713A	46382	QV1_46382	R1	s01	F1	419	1	119517	9	6	6	2	1	0.876	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1151395&representative=IPI00007402.3	274248727.309	242552630.843	97662982.88	99004184.733	43050378.747	32539601.462	20952430.616	21115611.973	13237337.191	14501180.921	P0140713A	1.0	0.827928	0.334367	0.320364	0.137421	0.097514	0.056874	0.058404	0.029622	0.031588	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.27242278436	-1.58049562572	-1.64221605681	-2.86332560834	-3.35824682957	-4.13608691587	-4.09778900932	-5.07718713886	-4.9844795943	0.0	0.125	0.116	0.1	0.08	0.062	0.06	0.051	0.047	0.046	31.93152661	28.241063731	11.3711672147	11.527327001	5.01247290377	3.78867446408	2.43954858906	2.4585482391	1.54125923904	1.68841200832	5	6.4241	0.4523	
CCT5	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00010720.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	774	1	59671	19	15	16	3	2	0.8500625	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=16424&representative=IPI00010720.1	423421154.483	355426596.83	411841006.73	449156815.858	281850738.001	260211139.701	127688922.096	184646082.446	112337140.682	111338639.325	P0140713A	1.0	0.812578	0.903206	0.994108	0.593991	0.551464	0.244121	0.365326	0.183619	0.198006	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.299421789782	-0.146873024917	-0.008525500041	-0.751487023043	-0.858661386254	-2.0343316896	-1.45274366192	-2.44521274535	-2.33638394721	0.0	0.052	0.126	0.152	0.084	0.073	0.057	0.063	0.07	0.072	15.5788775707	13.0771629589	15.1528107524	16.5257662973	10.3700962837	9.57391345478	4.69804133169	6.79365846956	4.13320530352	4.09646757743	13	7.3232	0.4019	
IL17RA	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00304993.4	 	P0140713A	46382	QV1_46382	R1	s01	F1	542	1	96122	11	11	11	0	1	0.837363636364	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=24253&representative=IPI00304993.4	449717245.332	479245180.453	200737147.046	217871025.845	116166911.872	104791773.028	62471381.969	56146984.079	34164880.109	42052570.394	P0140713A	1.0	0.916778	0.454851	0.460501	0.261551	0.232875	0.140783	0.126819	0.073277	0.083405	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.125355670853	-1.13653406994	-1.11872380569	-1.93483580894	-2.10237232572	-2.82845496046	-2.9791571889	-3.77049574985	-3.58372231619	0.0	0.067	0.163	0.143	0.105	0.075	0.052	0.052	0.036	0.041	25.503354087	27.1778760064	11.3837541092	12.3554121509	6.58779692666	5.94271560781	3.54273666664	3.18408162184	1.93748192626	2.3847908973	10	7.5125	0.6498	
SNAP23	n/d	n/d	t_SNARE	n/d	n/d	n/d	0	IPI00010438.2	 	P0140713A	46382	QV1_46382	R1	s01	F1	352	1	23354	8	6	6	2	1	0.86	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1163648&representative=IPI00010438.2	63817646.305	54354024.344	64205970.079	62177798.429	80891733.728	57261219.006	72650650.678	73779852.004	193112438.967	237073206.357	P0140713A	1.0	0.873025	0.951053	0.885941	1.16888	0.845894	1.077094	1.087414	2.69878	3.299504	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.195905127333	-0.0724023534791	-0.17471747042	0.225126826969	-0.241451206076	0.10714416206	0.120901307463	1.43230737553	1.72224916674	0.0	0.128	0.222	0.256	0.405	0.296	0.373	0.44	1.419	1.889	6.65235211348	5.665864062	6.69283098772	6.48141435386	8.43215516375	5.96891006376	7.57310458104	7.69081253899	20.1300426431	24.7125134923	5	7.1135	0.4754	
BST1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00657860.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	996	1	35724	35	15	29	4	1	0.896	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=47281&representative=IPI00657860.1	817779456.072	766323933.618	576444933.996	581309378.926	567088467.486	469889254.631	478609163.446	481642015.168	436390232.872	462090408.938	P0140713A	1.0	0.875004	0.70514	0.695857	0.69171	0.57383	0.58056	0.586489	0.529665	0.557563	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.19263848278	-0.504018373186	-0.52313723506	-0.531760781379	-0.801304700291	-0.784482919736	-0.769824045106	-0.916847915674	-0.842793268056	0.0	0.07	0.096	0.085	0.144	0.146	0.182	0.187	0.258	0.231	14.5058927106	13.5931670576	10.2250653328	10.311351575	10.0590989486	8.33496496268	8.48963999245	8.543437164	7.74075436967	8.19662788653	15	8.6357	0.603	
CLIC1	n/d	n/d	Thioredoxin-like	transmembrane	n/d	n/d	0	IPI00010896.3	 	P0140713A	46382	QV1_46382	R1	s01	F1	350	1	26923	8	6	6	2	1	0.827833333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1162669&representative=IPI00010896.3	273947129.558	245395115.518	204879523.073	210553640.565	99687345.993	69393979.221	54180641.919	46078916.617	33706304.682	54301674.532	P0140713A	1.0	0.837768	0.73298	0.745201	0.354247	0.241642	0.192263	0.164096	0.114883	0.192415	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.255377315867	-0.448154261186	-0.424298484625	-1.4971724594	-2.04905686239	-2.37884694455	-2.60738802271	-3.12176276627	-2.37770682394	0.0	0.085	0.168	0.132	0.1	0.072	0.083	0.089	0.092	0.091	21.2012989433	18.9916032766	15.8560231058	16.2951540483	7.71499678305	5.37053445571	4.19314481638	3.56613660365	2.60859620246	4.20251176471	5	7.0987	0.0521	
NCSTN	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00021983.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	408	1	78411	9	6	6	3	1	0.931	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1157231&representative=IPI00021983.1	149507310.273	135993295.487	112227427.709	117370564.909	90963045.034	75529147.035	59661448.098	69561321.958	59003052.979	67569797.754	P0140713A	1.0	0.890601	0.698759	0.702893	0.509121	0.366965	0.255508	0.343353	0.294184	0.324349	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.167148863194	-0.517133134933	-0.508623007465	-0.973919520405	-1.4462856251	-1.96855963198	-1.54223552587	-1.76520931107	-1.62438110404	0.0	0.13	0.129	0.115	0.06	0.059	0.083	0.091	0.086	0.115	15.9493788774	14.5077092922	11.9723762115	12.5210439902	9.7039005413	8.0574185981	6.36465894778	7.4207734531	6.29442162504	7.20831846334	5	6.9059	0.5002	
PLAUR	n/d	n/d	LU	n/d	n/d	n/d	0	IPI00010676.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	767	1	36978	15	11	12	3	1	0.879166666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1160496&representative=IPI00010676.1	353054193.376	312482515.582	229211146.808	215511681.976	222825519.11	196523490.071	186572258.518	190060832.992	163439518.927	180225457.231	P0140713A	1.0	0.883469	0.699313	0.655415	0.702819	0.620423	0.587091	0.599834	0.516572	0.566836	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.178748581877	-0.515989770221	-0.609519403731	-0.508774901214	-0.688675924679	-0.768343954289	-0.73736479502	-0.952958648404	-0.818996707534	0.0	0.054	0.095	0.103	0.155	0.148	0.184	0.226	0.198	0.239	15.6919487718	13.8886882485	10.1875849123	9.57869453685	9.90376745706	8.7347398686	8.29244455339	8.44749874326	7.26428012021	8.01035278808	10	7.3262	0.4335	
PTPRA	PTPRB	PHOSPHATASE	PTPc	transmembrane	n/d	Classical PTP	0	IPI00743698.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	1521	1	91048	30	21	22	8	1	0.886090909091	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1151213&representative=IPI00743698.1	1294352540.91	1199266822.59	489867222.271	488316887.324	44449805.168	37275656.015	24746824.31	27295002.196	24253576.697	28458318.78	P0140713A	1.0	0.921514	0.366182	0.364802	0.01759	0.017156	0.009362	0.010789	0.009329	0.009532	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.117922010879	-1.44936721896	-1.45481445589	-5.82910070696	-5.86514296869	-6.73896751961	-6.53429503782	-6.74406184157	-6.71300533313	0.0	0.094	0.071	0.076	0.027	0.023	0.013	0.016	0.013	0.014	35.3814251803	32.7822351435	13.390633483	13.3482547197	1.21504567428	1.01893865285	0.676460149071	0.746115179189	0.662977111828	0.77791470627	20	7.3913	0.1117	
TMEM30A	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00019381.4	 	P0140713A	46382	QV1_46382	R1	s01	F1	553	1	40684	14	11	12	2	2	0.8635	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1159624&representative=IPI00019381.4	284067894.214	278832859.741	236284108.664	229312361.655	200406379.456	186676765.734	122348519.003	134597699.961	71365694.184	79163824.572	P0140713A	1.0	0.981665	0.813604	0.785246	0.678621	0.647325	0.411878	0.456833	0.208444	0.239658	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0266973160649	-0.297601322813	-0.348783406001	-0.559322019794	-0.627437872368	-1.27971102656	-1.13026122524	-2.2622682497	-2.06095099567	0.0	0.126	0.057	0.17	0.109	0.106	0.1	0.067	0.058	0.061	15.5819611418	15.2948040733	12.9608796862	12.5784588171	10.992880508	10.2397707343	6.7111768267	7.38308050041	3.9146186397	4.34236907246	9	7.9608	1.0915	
MTHFD1	MTHFD1	OXIDOREDUCTASE	n/d	n/d	n/d	C5 dehydrogenase	0	IPI00794900.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	322	1	105397	9	7	7	2	1	0.796142857143	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1149450&representative=IPI00794900.1	315481124.828	281360954.379	149825847.011	153807091.456	46278549.621	36054351.611	26247601.589	26479975.525	27087199.809	30411533.978	P0140713A	1.0	0.881311	0.438896	0.466957	0.084963	0.06918	0.032079	0.035386	0.038738	0.043284	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.182276882799	-1.18804897303	-1.09863839023	-3.55702148191	-3.85350117606	-4.96222702047	-4.82067749968	-4.69010671866	-4.53002236082	0.0	0.037	0.079	0.064	0.09	0.081	0.054	0.053	0.052	0.052	28.8628769553	25.7412756807	13.7073334874	14.0715713435	4.23395245629	3.29855649785	2.40135220593	2.42261173556	2.47816573995	2.7823038976	6	6.4227	0.2437	
TMED4	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00296259.4	 	P0140713A	46382	QV1_46382	R1	s01	F1	330	1	25943	8	5	5	3	1	0.8234	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=34019&representative=IPI00296259.4	191749491.643	170512707.931	178183603.077	189538136.93	247994418.993	118420029.277	117174149.726	118705490.863	102481157.02	111618547.947	P0140713A	1.0	0.843709	0.949092	1.027866	1.416911	0.689267	0.687511	0.693288	0.592964	0.64016	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.245182603832	-0.0753801535729	0.0396521966949	0.502749141537	-0.536865149753	-0.540545298427	-0.528473305499	-0.753983576285	-0.643495561091	0.0	0.086	0.194	0.197	0.401	0.196	0.195	0.222	0.186	0.225	12.3999128738	11.0265884103	11.5226441268	12.2569106393	16.0371178164	7.65789798435	7.57733037631	7.67635800093	6.62717490081	7.21806487093	4	7.1933	0.4852	
SLC9A1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00020060.2	 	P0140713A	46382	QV1_46382	R1	s01	F1	554	1	90763	18	11	13	5	2	0.836538461538	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1156772&representative=IPI00020060.2	416746968.856	378417701.879	303398077.587	301511809.42	263186703.805	236999308.769	133716036.407	133324191.496	58519976.908	68267872.231	P0140713A	1.0	0.906858	0.622273	0.653179	0.55186	0.493179	0.281036	0.279765	0.11637	0.137387	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.141051430279	-0.684380444855	-0.61444968654	-0.857625775208	-1.01981672508	-1.83117314702	-1.83771260946	-3.10320891318	-2.86368259672	0.0	0.078	0.089	0.091	0.158	0.154	0.124	0.136	0.136	0.152	18.1661231503	16.4953391106	13.2252115862	13.142988601	11.4723859563	10.3308696916	5.82872142107	5.81164078596	2.550903034	2.97581666295	10	7.7166	0.6102	
RPL12	n/d	n/d	RL11	n/d	n/d	n/d	0	IPI00024933.3	 	P0140713A	46382	QV1_46382	R1	s01	F1	381	1	17819	6	5	5	1	1	0.8438	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1170602&representative=IPI00024933.3	69356266.003	43580722.307	53392089.352	45763961.872	65594165.819	43552685.561	93829102.237	96162872.856	286573411.462	359021348.502	P0140713A	1.0	0.650915	0.738546	0.656211	0.876968	0.584933	1.183397	1.212168	3.575891	4.400477	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.619458934115	-0.437240313498	-0.607768317074	-0.189403894274	-0.773656711394	0.242934142865	0.277589662483	1.83830276109	2.13765991653	0.0	0.609	0.26	0.238	0.321	0.196	1.298	1.272	5.341	6.441	5.99538984027	3.76726480257	4.61539250164	3.95599140308	5.67018119625	3.76484121157	8.11090444588	8.31264345902	24.7723734074	31.0350177323	4	7.0204	0.4418	
GPC3	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00719135.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	236	1	68446	13	4	7	6	1	0.848428571429	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=72234&representative=IPI00719135.1	235768785.812	217155764.287	168890811.458	159451199.146	145917023.34	125331334.984	110021957.581	106861484.444	105177796.303	114800151.236	P0140713A	1.0	0.907515	0.691142	0.671416	0.569706	0.484601	0.415868	0.413956	0.372732	0.405188	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.140006605777	-0.532945941945	-0.574721177683	-0.811710494498	-1.04513071302	-1.2658024174	-1.27245066522	-1.42378941143	-1.3033366468	0.0	0.087	0.053	0.085	0.138	0.158	0.148	0.136	0.15	0.135	15.8300346563	14.5803154672	11.3397004158	10.7059040906	9.79718976986	8.41502139258	7.38711613354	7.17491501829	7.06186849464	7.70793456119	4	7.269	0.9613	
PDIA3	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00025252.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	2026	1	56782	37	25	26	11	2	0.905769230769	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1154650&representative=IPI00025252.1	1113897221.97	986597212.991	1476297522.3	1711386474.01	1024965427.42	595956567.295	467470430.364	495010914.967	438321661.037	564495004.042	P0140713A	1.0	0.874032	1.297879	1.500354	0.915007	0.538543	0.42476	0.451706	0.398339	0.504516	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.194241994342	0.376155888547	0.585302936581	-0.128145314522	-0.892866553442	-1.23528018213	-1.1465440177	-1.32793135897	-0.98702807183	0.0	0.049	0.158	0.179	0.154	0.096	0.059	0.071	0.08	0.095	12.5518053979	11.117341869	16.6354658614	19.2845350169	11.5496890834	6.71545876113	5.26762950429	5.57796585892	4.93917040325	6.36093824373	23	7.8666	0.3068	
APLP2	n/d	n/d	KU, A4_EXTRA	transmembrane	n/d	n/d	0	IPI00031030.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	371	1	86956	9	8	9	0	1	0.870888888889	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1151935&representative=IPI00031030.1	196121844.85	236373673.67	110361300.084	133721978.67	56070449.613	43362364.101	24066180.775	27740717.582	31532044.617	36964814.214	P0140713A	1.0	0.941776	0.57252	0.623665	0.29056	0.224515	0.124616	0.144534	0.153729	0.166796	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0865441370855	-0.804602002731	-0.681156797559	-1.78309198715	-2.15511625926	-3.00443878063	-2.79051918443	-2.70153874892	-2.58384340352	0.0	0.144	0.166	0.168	0.133	0.098	0.04	0.067	0.084	0.128	21.8808972615	26.3717082249	12.3127756147	14.9190768582	6.25566085374	4.83784677142	2.68501262273	3.09497288197	3.51796317865	4.12408573215	8	6.9942	0.6824	
LAMP1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00884105.2	 	P0140713A	46382	QV1_46382	R1	s01	F1	425	1	44882	9	7	8	1	1	0.898375	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=26323&representative=IPI00884105.2	77766007.995	59614286.235	91224903.643	108425877.43	163570000.461	87740285.24	78782174.942	89434875.472	110313209.496	126241607.182	P0140713A	1.0	0.743452	1.296951	1.539576	2.461409	1.307655	1.191763	1.346739	1.653581	1.895861	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.42768849531	0.375123974276	0.622533086686	1.29948440312	0.386981963281	0.253097362713	0.429470281468	0.725593717096	0.922853193159	0.0	0.145	0.372	0.519	1.132	0.301	0.54	0.647	0.707	0.848	7.83052785875	6.00276831971	9.18575053299	10.9177759758	16.4704281278	8.83487227415	7.93284921731	9.00550641577	11.1078179582	12.7117033195	6	7.77	0.9381	
