clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
YBX1	n/d	n/d	CSP	n/d	n/d	n/d	0	IPI00643351.1	IPI00450235.1	P0140703A	46381	QV1_46381	R1	s01	F1	242	1	35924	5	4	5	0	1	0.8802	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1157833&representative=IPI00643351.1	180044543.522	139737478.81	218859956.104	171951128.844	201303336.981	187181581.376	60337488.169	54620814.813	35158492.973	35289100.177	P0140703A	1.0	0.755167	1.191471	0.934607	1.095875	0.990834	0.332134	0.28572	0.163129	0.155678	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.405132373059	0.252743837248	-0.097568252177	0.132083247966	-0.0132847200558	-1.59016267822	-1.80732606845	-2.61591481721	-2.68336301388	0.0	0.186	0.145	0.115	0.127	0.184	0.098	0.091	0.08	0.068	14.0168779438	10.8788811165	17.038746254	13.3867871703	15.6719234526	14.5725126024	4.69741093263	4.25235488645	2.7371687864	2.74733685482	4	6.9232	0.9201	
ICAM1	n/d	n/d	IG_like, IG	transmembrane	n/d	n/d	0	IPI00008494.4	 	P0140703A	46381	QV1_46381	R1	s01	F1	307	1	57825	9	5	6	3	1	0.819666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1156971&representative=IPI00008494.4	146345482.507	152194360.162	154159389.019	163821909.482	138781514.954	148696471.033	55460322.38	58320392.804	52963959.454	46254687.061	P0140703A	1.0	1.057914	1.043499	1.10465	0.96172	1.018954	0.318	0.338506	0.279944	0.241298	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0812223525782	0.0614292179431	0.143589335002	-0.0563111732522	0.0270889234666	-1.65290132938	-1.56274668917	-1.83678983558	-2.05111213707	0.0	0.155	0.252	0.169	0.111	0.193	0.117	0.154	0.182	0.16	13.1016723807	13.625296872	13.8012173299	14.6662606186	12.4245033757	13.3121461234	4.96512062758	5.22117025098	4.74163214923	4.1409802719	4	7.1736	0.8186	
SIGIRR	n/d	n/d	TIR	transmembrane	n/d	n/d	0	IPI00873505.1	IPI00432567.1	P0140703A	46381	QV1_46381	R1	s01	F1	211	1	49880	5	5	5	0	1	0.849	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1156005&representative=IPI00873505.1	101154380.522	112013289.904	118554511.016	120548577.772	117465090.171	127117504.33	2270134.916	5168390.292	2308224.22	2126017.213	P0140703A	1.0	1.096412	1.14688	1.171112	1.191675	1.286217	0.002728	0.018006	0.002347	0.003865	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.132790023358	0.197714447621	0.227879055444	0.252990829911	0.363134062894	-8.5179406403	-5.795378465	-8.7349664428	-8.01531587051	0.0	0.166	0.136	0.097	0.177	0.132	0.017	0.014	0.007	0.005	14.2727038861	15.8048767622	16.7278314727	17.0091907593	16.5741161215	17.936054659	0.320312014867	0.729250713859	0.325686348182	0.299977262293	4	6.9616	0.6004	
SLC17A5	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00395808.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	183	1	58721	6	4	5	1	1	0.9432	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=17160&representative=IPI00395808.2	12476180.159	14591929.886	21454237.374	15707992.333	31144429.858	21247262.852	107796931.79	132577544.846	396885181.501	393988564.734	P0140703A	1.0	1.122709	2.239629	1.528959	3.293792	2.249616	12.394777	15.479536	45.822994	46.105027	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.166984037569	1.16325976613	0.61254972044	1.71974945305	1.16967876048	3.63166041037	3.95229032215	5.51799981996	5.52685215644	0.0	0.32	0.858	0.187	2.45	0.744	12.57	12.662	53.806	43.194	1.08689811423	1.27121770237	1.86904724417	1.36844667418	2.71323607466	1.85101606678	9.39103799312	11.5498719677	34.5757876081	34.3234405547	4	7.7493	0.7575	
ATP13A1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00034277.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	263	1	132955	7	5	5	2	1	0.6716	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1149478&representative=IPI00034277.1	52828536.852	64407498.514	77974126.866	69959121.103	55149116.547	61943612.945	1974657.136	2788369.585	1551826.59	1915090.442	P0140703A	1.0	1.253343	1.494672	1.355155	1.051707	1.196111	0.003418	0.017269	0.006507	0.016204	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.325781288308	0.579828925299	0.438457873677	0.0727328334098	0.258351278933	-8.19263188765	-5.85567164697	-7.26379173093	-5.94750619964	0.0	0.146	0.129	0.253	0.101	0.222	0.017	0.083	0.031	0.078	13.5287131942	16.4939373087	19.9681774623	17.9156369098	14.1229839995	15.8629677004	0.50568445847	0.714065818262	0.397402958973	0.490430189337	4	6.1854	0.8979	
TUBA1A	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00180675.4	 	P0140703A	46381	QV1_46381	R1	s01	F1	465	1	50152	7	5	5	2	1	0.9916	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1157228&representative=IPI00180675.4	124705596.988	135581603.12	166332804.047	156995577.355	129356910.614	139978799.384	8622285.297	10221039.384	6938256.078	7946439.697	P0140703A	1.0	1.0891	1.342824	1.268528	1.033275	1.118749	0.050743	0.063332	0.032654	0.040961	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.123136426856	0.425270227352	0.343155364112	0.0472242700175	0.161886392817	-4.30064737362	-3.9809215499	-4.93659646212	-4.60960525282	0.0	0.247	0.474	0.082	0.128	0.116	0.118	0.105	0.093	0.112	14.0643404335	15.2909401731	18.7590712677	17.7060156064	14.5889171957	15.7868574912	0.972424323051	1.15273236288	0.782498924288	0.896202222131	4	6.5624	0.5209	
TCIRG1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00299719.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	299	1	92998	11	7	7	3	1	0.763142857143	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=39716&representative=IPI00299719.1	60946054.072	69725811.723	80328758.945	66983233.162	80742503.297	70287071.489	86840226.448	94363335.257	114690801.365	83397640.694	P0140703A	1.0	1.128249	1.226658	1.001011	1.199754	1.022255	1.117074	1.244496	1.452282	1.082943	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.174085499848	0.294733072571	0.00145782787846	0.262738623032	0.0317551193158	0.159724759587	0.315561593284	0.538321618967	0.11495730963	0.0	0.166	0.234	0.144	0.363	0.224	0.626	0.862	0.652	0.537	7.53997824628	8.62617131824	9.93792139981	8.28687153906	9.98910803463	8.69560791246	10.7434915728	11.674217567	14.1890424328	10.3175899769	6	6.9991	0.7056	
CD99	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00253036.5	 	P0140703A	46381	QV1_46381	R1	s01	F1	294	1	18848	8	4	7	1	1	0.955428571429	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1181181&representative=IPI00253036.5	96030068.13	102475845.027	115904815.53	118476847.08	119689897.231	112734002.595	91729485.418	103042007.859	95275944.691	104492706.9	P0140703A	1.0	1.047472	1.031411	1.07458	1.074382	1.046595	0.675562	0.662216	0.537265	0.528498	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0669116797232	0.0446193370768	0.103772892079	0.103507039431	0.0657032717545	-0.565839915288	-0.594626226342	-0.896294237805	-0.920030082874	0.0	0.094	0.17	0.215	0.337	0.216	0.442	0.336	0.314	0.37	9.06070871395	9.66888600712	10.935947381	11.1786258371	11.2930805521	10.6367722065	8.65493656349	9.72230507268	8.98955503314	9.85918263299	3	8.2007	1.0195	
SLC25A11	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00219729.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	220	1	34062	7	4	5	2	1	0.8484	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=39534&representative=IPI00219729.3	52413532.225	58995659.624	64977423.27	55391590.376	48886162.424	45187596.268	44932025.95	42702470.296	30174368.471	39252927.518	P0140703A	1.0	1.271945	1.426798	1.167172	1.056274	1.02337	0.758573	0.705108	0.606629	0.770342	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.347036288592	0.512781098635	0.223017179094	0.0789841217855	0.0333278466044	-0.398640072397	-0.504083845701	-0.721113627001	-0.376429009907	0.0	0.705	0.211	0.298	0.47	0.341	0.592	0.649	0.555	0.734	10.8536009853	12.2166036563	13.4552852152	11.470286286	10.1231662536	9.35728081196	9.30435825289	8.84267008925	6.24839695903	8.12835149051	3	6.3559	1.5689	
TMED10	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00028055.4	 	P0140703A	46381	QV1_46381	R1	s01	F1	191	1	24976	5	5	5	0	1	0.879	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=47945&representative=IPI00028055.4	62909882.39	67604377.783	73005000.975	66444046.936	78727933.798	66564523.103	49934931.75	46841129.194	53658215.744	53299636.751	P0140703A	1.0	1.035772	1.087209	1.018953	1.141225	1.025344	0.52678	0.47235	0.475633	0.489493	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0507064637676	0.120629304008	0.027087507607	0.190583256467	0.0361080110315	-0.924727522354	-1.08207183669	-1.07207928038	-1.03063986619	0.0	0.167	0.096	0.125	0.112	0.12	0.179	0.115	0.096	0.091	10.1633168666	10.9217294148	11.7942194385	10.7342738097	12.7187797377	10.7537371661	8.06716710966	7.56735222359	8.66867697707	8.61074725619	4	6.7391	1.132	
CLEC11A	n/d	n/d	CLECT	n/d	n/d	n/d	0	IPI00033466.5	 	P0140703A	46381	QV1_46381	R1	s01	F1	420	1	35695	9	9	9	0	1	0.840222222222	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=38454&representative=IPI00033466.5	67322412.082	69607271.132	112857832.856	103640074.314	97867848.712	88985107.812	33736877.443	34795262.218	47596393.382	51600529.772	P0140703A	1.0	1.03543	1.666595	1.530928	1.439072	1.324745	0.486648	0.481544	0.629642	0.697062	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0502300237985	0.736903556946	0.614406434056	0.525138775153	0.405714682211	-1.03904946893	-1.05426046778	-0.667396316477	-0.520641112948	0.0	0.12	0.424	0.309	0.58	0.353	0.202	0.169	0.25	0.318	9.5086862039	9.83140202846	15.9401555157	14.6382298899	13.8229548537	12.5683474617	4.76503100801	4.91451835401	6.72256318677	7.28811149784	8	7.0531	0.1469	
CNPY3	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00551062.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	627	1	30748	14	10	11	3	1	0.853272727273	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1161541&representative=IPI00551062.2	147734902.788	172921248.891	192138620.545	153981485.255	234929396.9	152193751.556	597958154.976	648758972.765	406246004.149	511633145.546	P0140703A	1.0	1.094805	1.302855	0.991927	1.574075	1.053806	3.897063	4.177576	2.649246	3.310026	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.130673928652	0.381676529477	-0.0116941442482	0.654504282618	0.0756092990446	1.96238725433	2.06266607456	1.4055818137	1.72684254934	0.0	0.096	0.203	0.209	0.219	0.196	2.096	2.409	1.682	2.035	4.5901848976	5.37273515029	5.96982688334	4.78426881386	7.29935410862	4.72872318401	18.5788086672	20.1572112126	12.6222323755	15.896654707	9	7.5952	0.5163	
NPC1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00005107.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	279	1	142167	7	5	6	1	1	0.895666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1151926&representative=IPI00005107.2	10500813.058	11366548.98	17616396.394	13032950.438	22236692.391	15403849.676	51908475.319	54615555.744	119409885.766	105082720.139	P0140703A	1.0	0.991762	1.570994	1.191923	1.906248	1.476603	3.008068	2.953096	4.60034	3.846883	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.011934146267	0.651677670647	0.253291038563	0.930735823915	0.562281994742	1.58883718076	1.56222825673	2.20174049121	1.94368995184	0.0	0.168	0.675	0.369	1.334	0.66	1.04	0.99	3.53	3.216	2.4932250929	2.69877817842	4.18268959684	3.09443458207	5.27969397666	3.65736103741	12.3247135707	12.9674600711	28.3516830447	24.9499608491	4	6.3763	1.0917	
GPC3	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00719135.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	189	1	68446	9	3	6	3	1	0.7795	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=72234&representative=IPI00719135.1	179589602.464	194756019.899	200367420.917	193436407.992	170935804.678	184169904.806	79700206.897	80853204.403	66470492.537	61510870.449	P0140703A	1.0	1.105444	1.145971	1.100448	0.954331	1.044477	0.375056	0.363628	0.289008	0.251291	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.144625942415	0.196570535643	0.138090974476	-0.0674383577599	0.0627807237585	-1.4148220729	-1.459464801	-1.79081866652	-1.99256909294	0.0	0.066	0.106	0.16	0.13	0.023	0.208	0.196	0.342	0.295	12.7207028472	13.794971551	14.1924386868	13.7015007113	12.1077364582	13.045135132	5.64533043612	5.72699963331	4.70824241533	4.35694212873	3	6.3893	2.3046	
APLP2	n/d	n/d	KU, A4_EXTRA	transmembrane	n/d	n/d	0	IPI00031030.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	466	1	86956	13	9	11	2	1	0.830545454545	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1151935&representative=IPI00031030.1	187378081.72	251278658.309	215555601.425	236547215.649	198990398.803	226376241.211	80885939.22	97810671.807	121825107.55	121873258.416	P0140703A	1.0	1.141998	1.154104	1.197631	1.063141	1.198363	0.421408	0.50817	0.635037	0.621982	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.191560124087	0.206773235702	0.260183470336	0.0883329482432	0.261064985735	-1.24671039238	-0.976616887006	-0.655087442906	-0.685055265153	0.0	0.16	0.132	0.183	0.176	0.237	0.243	0.255	0.275	0.297	10.778015506	14.4535863038	12.3987906869	13.6062315013	11.445957735	13.0211955185	4.6525714167	5.62608458635	7.00739855023	7.0101681953	9	7.3924	0.2122	
LAMP1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00884105.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	580	1	44882	14	11	12	2	2	0.874583333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=26323&representative=IPI00884105.2	32836823.52	36241495.998	50841720.803	41078876.545	77890678.898	51002299.528	222961641.718	268348416.23	576024310.41	542912489.004	P0140703A	1.0	1.048443	1.485465	1.213581	2.067149	1.47273	5.094295	6.234593	12.754938	11.839764	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0682484295293	0.570914613304	0.279270403832	1.0476423819	0.558492961015	2.34888250549	2.64029538266	3.6729839811	3.56556841915	0.0	0.235	0.235	0.242	0.832	0.523	3.672	4.949	9.79	9.377	1.72812766826	1.90730787146	2.67568464313	2.16188825619	4.09921005975	2.68413553783	11.7339663436	14.1225695153	30.3148551444	28.5722549601	10	8.4472	0.0692	
RAB5C	n/d	n/d	RAB	n/d	n/d	n/d	0	IPI00016339.4	 	P0140703A	46381	QV1_46381	R1	s01	F1	356	1	23483	8	3	6	2	1	0.932833333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1167329&representative=IPI00016339.4	38941020.872	37073244.277	48278663.665	36712774.845	62241341.578	38301978.406	174041484.824	169078285.636	194595413.835	166452481.92	P0140703A	1.0	0.905616	1.193941	0.921262	1.591039	0.962968	4.379998	4.287875	4.97853	4.267609	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.143028647631	0.25573154589	-0.118316588574	0.669969199853	-0.0544402376373	2.13093021106	2.10026284901	2.31571982366	2.09342800194	0.0	0.122	0.237	0.16	0.576	0.163	1.882	1.33	1.253	0.947	4.0323441938	3.83893585628	4.9992574605	3.80160923287	6.44509328995	3.96617132211	18.0220023794	17.5080629145	20.1503625109	17.2361608397	3	6.4823	1.0836	
SPINT1	n/d	n/d	MANEC, LDLa, KU	n/d	n/d	n/d	0	IPI00376403.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	212	1	58398	5	5	5	0	1	0.7806	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=43046&representative=IPI00376403.2	159958847.621	157004318.137	168909611.658	165147225.171	157306408.379	162915634.591	41584818.946	40166283.554	35525282.251	35674869.318	P0140703A	1.0	0.978753	1.052977	1.032808	0.924983	0.976719	0.255432	0.242308	0.220442	0.216054	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0309832704367	0.074473924162	0.0465720807341	-0.112501243897	-0.0339845333251	-1.96898882063	-2.04508605754	-2.18152897343	-2.21053615382	0.0	0.102	0.171	0.125	0.176	0.179	0.139	0.139	0.148	0.132	14.2287672124	13.9659539146	15.0249616071	14.6902872687	13.9928256494	14.4917813196	3.69908083955	3.57289832339	3.16006884784	3.17337501743	4	6.5684	0.2202	
CORO1B	n/d	n/d	WD40	n/d	n/d	n/d	0	IPI00007058.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	307	1	54235	9	7	7	2	1	0.76	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1161578&representative=IPI00007058.1	147154804.284	181201030.324	218529145.236	205406390.858	136504330.7	159342800.943	9103086.298	9639022.777	10493901.412	9983127.273	P0140703A	1.0	1.232275	1.500955	1.408492	0.9365	1.092769	0.030851	0.037286	0.033878	0.029792	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.30132425024	0.585880724294	0.494151369469	-0.094649100419	0.127988462514	-5.01853893633	-4.74522215506	-4.88350748261	-5.06893121177	0.0	0.254	0.183	0.149	0.285	0.375	0.071	0.096	0.069	0.06	13.5332478346	16.6643451649	20.0972648902	18.8904168492	12.5537657221	14.6541298894	0.83717499765	0.886462965034	0.965082786468	0.918108900402	6	6.9887	0.1277	
CD99L2	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00177578.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	489	1	22833	10	7	10	0	1	0.886	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1165774&representative=IPI00177578.2	480328039.72	587728824.002	513098877.807	568947509.18	485913010.501	495689514.095	259507253.808	271135587.724	240667019.663	232418641.187	P0140703A	1.0	1.217832	1.047667	1.177023	1.003371	1.021255	0.468735	0.486032	0.430267	0.410297	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.2843151271	0.0671802304339	0.235142512103	0.00485514622382	0.0303431417321	-1.09315557137	-1.04087679192	-1.21669590011	-1.28525948928	0.0	1.072	0.164	0.289	0.187	0.207	0.221	0.234	0.264	0.271	11.6149358802	14.2120218709	12.4073759454	13.7578660662	11.7499874952	11.9863956434	6.27521165572	6.55639938922	5.81963110771	5.6201749461	6	8.2318	1.1158	
DLD	DLD	OXIDOREDUCTASE	n/d	n/d	n/d	C8 Thioreductase	0	IPI00015911.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	397	1	54150	8	7	7	1	1	0.830857142857	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=21831&representative=IPI00015911.1	74883783.227	78097346.344	83067032.226	64905025.713	59452265.835	49971097.965	216312926.789	232571390.501	320056713.864	291226782.793	P0140703A	1.0	1.074191	1.225856	0.897869	1.107825	0.884946	4.177396	4.507754	6.147389	5.605067	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.103250539183	0.29378951713	-0.15542312524	0.147730000907	-0.176338671227	2.06260391155	2.17240878599	2.61997378011	2.48673161835	0.0	0.223	0.341	0.359	0.773	0.534	1.813	2.459	2.394	2.255	5.0922491695	5.31077798053	5.64872670207	4.41367341554	4.0428746823	3.39813603354	14.7097178364	15.815326351	21.7645058133	19.8040120158	6	7.3598	0.2301	
SACM1L	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00022275.6	 	P0140703A	46381	QV1_46381	R1	s01	F1	323	1	66967	7	7	7	0	1	0.785714285714	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1152217&representative=IPI00022275.6	146396018.023	158607937.797	190739925.885	168918668.453	149471771.405	148213965.809	11101280.052	10089483.852	18917392.299	12933104.501	P0140703A	1.0	1.08483	1.312826	1.165347	1.030262	1.02484	0.009276	0.020231	0.022119	0.02008	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.117468980575	0.392675716252	0.220759603497	0.0430112675395	0.0353986909751	-6.75228146468	-5.62728855701	-5.49857002697	-5.63809692049	0.0	0.185	0.153	0.139	0.073	0.133	0.025	0.047	0.061	0.062	14.4177196132	15.6204028392	18.7849014446	16.6358486527	14.7206332474	14.5967590557	1.0933025727	0.993656461318	1.8630674636	1.2737086496	6	6.8076	0.1273	
FRY	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00873964.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	455	1	339873	10	8	8	2	1	0.793	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1147867&representative=IPI00873964.1	99467077.806	103028801.866	111225918.382	106602723.723	61093274.283	68298725.081	14119585.005	16418389.946	19819839.282	19407574.786	P0140703A	1.0	1.045792	1.120282	1.058493	0.588217	0.672508	0.079966	0.077706	0.086275	0.093098	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0645959391485	0.163861936561	0.0820117285815	-0.765579614876	-0.572376665149	-3.6444694655	-3.68583019042	-3.53491362111	-3.4251060147	0.0	0.063	0.065	0.117	0.155	0.175	0.098	0.089	0.114	0.121	16.0564943342	16.6314464032	17.9546676921	17.2083675043	9.86199488331	11.0251363213	2.27925703292	2.65034211278	3.19942180021	3.13287191566	7	6.3732	0.3032	
CAND1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00100160.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	743	1	136376	18	13	14	4	1	0.836071428571	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1149069&representative=IPI00100160.3	411773510.457	457192730.049	513081735.969	492148149.677	428445788.19	450417316.062	23373037.906	26606094.626	37088982.866	31125540.867	P0140703A	1.0	1.106931	1.243729	1.185987	1.032472	1.092263	0.05565	0.062038	0.034397	0.031064	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.146565295236	0.314672166379	0.246088196108	0.0461026571809	0.12732027669	-4.16747450221	-4.01070401269	-4.86157344676	-5.00861257742	0.0	0.088	0.094	0.092	0.088	0.1	0.04	0.041	0.038	0.028	14.3412484623	15.9231091128	17.8696114979	17.1405365219	14.9219105771	15.6871349839	0.814036200521	0.926637104991	1.29173515291	1.0840403857	12	7.1006	0.3781	
UQCRC2	ubiquinol-cytochrome c reductase core protein II	PROTEASE	n/d	n/d	n/d	Metalloproteinase	0	IPI00305383.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	333	1	48443	5	5	5	0	1	0.8144	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=10971&representative=IPI00305383.1	92263802.475	106223693.895	118006375.255	109885493.315	99611878.835	100838235.984	8775558.782	10632719.505	7973496.111	8829579.99	P0140703A	1.0	1.214006	1.366079	1.232101	1.16161	1.212662	0.204527	0.258814	0.189333	0.220109	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.279775551864	0.450040916727	0.301120524074	0.216125778288	0.27817749038	-2.28963678622	-1.95001243589	-2.40100220584	-2.18370995834	0.0	0.661	0.148	0.425	0.423	0.284	0.096	0.096	0.11	0.077	13.9152519307	16.0206865738	17.7977538	16.5729601641	15.0234908176	15.2084503383	1.32353217631	1.60362966463	1.20256486484	1.33167966968	4	6.7527	0.8648	
ANPEP	aminopeptidase N	PROTEASE	n/d	transmembrane	n/d	Metalloproteinase	0	IPI00221224.6	 	P0140703A	46381	QV1_46381	R1	s01	F1	2985	1	109540	114	47	101	11	1	0.915128712871	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1150634&representative=IPI00221224.6	3573939613.3	4230205038.29	3602271231.41	3813784927.07	3294627387.01	3349043134.6	1886831240.37	1831194296.67	1895374828.37	1787803188.38	P0140703A	1.0	1.117624	1.007651	1.049839	0.921388	0.933177	0.525564	0.510841	0.528641	0.494241	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.16043490681	0.0109960478131	0.0701680976904	-0.118119286237	-0.0997773452108	-0.92806163734	-0.969053774774	-0.919639773951	-1.01671339979	0.0	0.212	0.061	0.068	0.062	0.073	0.069	0.071	0.085	0.081	12.2123029833	14.4547897275	12.309113322	13.0318645758	11.2578812797	11.4438221932	6.44738223889	6.25726844655	6.47657604086	6.10899919231	46	9.3299	0.1861	
