clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
HSD17B11	HSD17B11	OXIDOREDUCTASE	n/d	n/d	n/d	C1 alcohol dehydrogenase	0	IPI00329598.2	 	P0140743A	46385	QV1_46385	R1	s01	F1	359	1	32964	6	5	5	1	0	0.8026	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=14972&representative=IPI00329598.2	72219645.516	75705588.277	99508599.869	107920497.71	65998548.52	66536147.027	12712525.108	11499305.848	10536095.045	12035896.59	P0140743A	1.0	1.048269	1.377861	1.493032	0.914536	0.921303	0.176026	0.159227	0.14589	0.166357	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0680089794401	0.46243035486	0.578245086937	-0.128888133225	-0.118252384058	-2.50613955636	-2.65084310157	-2.77704709748	-2.58764552141	0.0	0.086	0.319	0.355	0.213	0.329	0.152	0.108	0.101	0.085	13.5072587999	14.1592355674	18.6111189226	20.1843983305	12.3437254352	12.4442726217	2.37762682726	2.15071811829	1.97056855508	2.25107682222	5	6.93	0.1588	
ADAM9	ADAM9 peptidase	PROTEASE	EGF, DISIN, ACR	transmembrane	n/d	Metalloproteinase	0	IPI00440932.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	292	1	90556	6	4	4	2	0	0.93775	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1151754&representative=IPI00440932.1	144617267.073	104763486.567	161137495.517	159604267.071	183227472.512	169058798.158	88808405.8	85366994.547	46084107.949	41158249.408	P0140743A	1.0	0.724419	1.114234	1.103632	1.266982	1.169008	0.614093	0.590296	0.318663	0.284601	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.46510370922	0.156052244517	0.142259193602	0.341396028271	0.225284802856	-0.703470936884	-0.760489529147	-1.64989657755	-1.81298736383	0.0	0.081	0.2	0.14	0.184	0.084	0.152	0.139	0.097	0.035	12.2160858559	8.84956390315	13.6115798595	13.4820652399	15.4775607413	14.2807068256	7.50180896052	7.21110663857	3.8928091416	3.47671283396	4	6.7611	0.2479	
ITPA	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00018783.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	82	1	21446	3	1	1	2	0	0.916	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1169926&representative=IPI00018783.1	4870347.857	4885631.948	9280654.56	8703965.174	4929645.927	4492349.422	3115520.5	3352873.939	3996506.545	2572468.774	P0140743A	1.0	1.003138	1.905542	1.787134	1.012175	0.922388	0.639692	0.688426	0.820579	0.52819	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.00452008872242	0.930201406903	0.837647812268	0.0174587463616	-0.116554350819	-0.644550653882	-0.538626509766	-0.285285861183	-0.920871107065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.70189499404	9.7323414119	18.4873727012	17.3385882547	9.82001872265	8.94890953346	6.20622050627	6.67903645479	7.96117402309	5.1244433978	1	6.0322	n/d	
CD38	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00006071.4	 	P0140743A	46385	QV1_46385	R1	s01	F1	1120	1	34328	36	22	32	4	0	0.91140625	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=11761&representative=IPI00006071.4	1683856314.98	1336204992.12	1856897572.88	1824580670.68	1648379752.55	1489138755.39	508250240.379	470860240.44	250298193.176	209716120.101	P0140743A	1.0	0.793282	1.100707	1.082235	0.978248	0.883415	0.300435	0.279426	0.148523	0.124437	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.334094281064	0.138430485339	0.114013804638	-0.0317278393069	-0.178836765971	-1.73487520153	-1.83946182816	-2.75124173345	-3.00651257582	0.0	0.066	0.105	0.092	0.099	0.09	0.07	0.06	0.039	0.029	14.9302093872	11.8476975376	16.4645102596	16.1779667391	14.6156501813	13.2037117579	4.50649051374	4.17496547617	2.21931313266	1.85948501492	22	8.9261	0.1176	
DAG1	dystroglycan	PROTEASE	CADG	transmembrane	n/d	Serine	0	IPI00028911.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	927	1	97581	23	15	19	4	0	0.852421052632	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=24357&representative=IPI00028911.1	524029675.92	431629782.923	602037706.416	602281805.61	461607862.307	414152899.586	236202085.861	239749913.419	144063809.673	145035893.479	P0140743A	1.0	0.826665	1.149014	1.149065	0.882585	0.789796	0.450077	0.457099	0.274872	0.276635	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.274625288771	0.200396376407	0.200460410278	-0.180192866732	-0.340448033742	-1.15175625341	-1.12942143214	-1.86316814154	-1.85394439635	0.0	0.156	0.12	0.12	0.19	0.149	0.129	0.124	0.146	0.129	13.7873830978	11.3563132911	15.8397985441	15.8462208695	12.1450458458	10.8964910769	6.21455004539	6.30789448742	3.79036345796	3.81593928401	15	8.3625	0.1573	
PTGS1	PTGS1	OXIDOREDUCTASE	EGF	n/d	n/d	C14 pair donor oxygenase	0	IPI00298267.4	 	P0140743A	46385	QV1_46385	R1	s01	F1	283	1	71717	4	4	4	0	0	0.97275	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1155887&representative=IPI00298267.4	73345060.609	57713963.601	91803040.549	101178955.612	72364081.708	73199594.619	54398993.282	54838975.989	20292584.515	18382358.832	P0140743A	1.0	0.786883	1.251659	1.379492	0.986625	0.998017	0.741686	0.747685	0.276673	0.250628	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.34577895454	0.323841570244	0.464137090186	-0.019426250775	-0.0028637045685	-0.431119557801	-0.419497504793	-1.85374623398	-1.99638049426	0.0	0.259	0.214	0.275	0.174	0.17	0.245	0.181	0.045	0.058	11.8774038995	9.34612434209	14.8664652091	16.3847887227	11.7185454498	11.8538473259	8.80930235208	8.88055258048	3.28615479281	2.97681532554	4	6.7364	0.6743	
PREB	n/d	n/d	WD40	transmembrane	n/d	n/d	0	IPI00033349.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	106	1	45468	2	2	2	0	0	0.9905	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1161216&representative=IPI00033349.3	19829457.532	20905941.18	26467573.503	27309182.521	21846022.869	19654295.872	2574670.627	3119925.052	1897616.007	2111985.089	P0140743A	1.0	1.054287	1.33476	1.377203	1.101695	0.991167	0.129841	0.157338	0.095697	0.106507	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0762676536112	0.41658035769	0.461741228687	0.139724874643	-0.012799939823	-2.9451820786	-2.66806094485	-3.38538249132	-3.23097984253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.6082285559	14.3469797545	18.1637237917	18.7412891564	14.9921232974	13.4880215407	1.76690190803	2.14108999787	1.30226418413	1.44937781336	2	6.601	0.0649	
LAMP2	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00216172.2	 	P0140743A	46385	QV1_46385	R1	s01	F1	408	1	44961	12	6	11	0	0	0.855636363636	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1161218&representative=IPI00216172.2	59721425.521	55111389.563	93498941.881	100053419.203	84096436.274	93528153.015	443619182.581	371938721.625	770541735.567	894209741.091	P0140743A	1.0	0.922519	1.568104	1.677457	1.411118	1.558042	7.561787	6.320903	13.115758	15.032894	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.116349469976	0.649021245237	0.746275784797	0.496838633503	0.639734124526	2.91872721214	2.66013067558	3.71322928268	3.91005086579	0.0	0.376	0.342	0.315	0.487	0.692	8.685	6.898	14.615	17.939	2.01331760256	1.85790492676	3.15201895915	3.37298228099	2.83504343686	3.15300371947	14.9552074709	12.5387290874	25.9763598439	30.145432672	6	8.3204	0.5838	
KPNA6	n/d	n/d	IBB, ARM-type_fold, ARM	n/d	n/d	n/d	0	IPI00747764.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	179	1	60580	4	4	4	0	0	0.82	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=25972&representative=IPI00747764.3	102068558.771	92536462.503	130732315.487	139800320.883	65202061.55	62074261.999	6204701.406	6366523.011	5645951.221	4750650.304	P0140743A	1.0	0.906611	1.280828	1.369671	0.638807	0.608162	0.06079	0.062375	0.055315	0.046544	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.141444429197	0.357076751864	0.453829394157	-0.646547973106	-0.717472420124	-4.04002217099	-4.00288827932	-4.17618543461	-4.42526098822	0.0	0.065	0.319	0.331	0.229	0.226	0.101	0.086	0.091	0.079	16.5862164899	15.0372437778	21.2440982121	22.7176558134	10.5953833529	10.0871136064	1.00826857961	1.03456471043	0.917471260206	0.771984197277	4	6.5462	0.1995	
NDRG1	Mername-AA229 peptidase homologue	PROTEASE	n/d	n/d	n/d	Serine	0	IPI00022078.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	399	1	42835	5	4	4	1	0	0.9405	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1164655&representative=IPI00022078.3	192081501.535	156177369.814	245101582.388	264840467.549	233188503.064	229091936.768	25176211.717	24154411.852	23816268.903	21404204.096	P0140743A	1.0	0.813523	1.276029	1.378792	1.214008	1.192681	0.13107	0.125751	0.12399	0.111433	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.297744960401	0.351661117254	0.463404833065	0.279777928614	0.254208224711	-2.93159058327	-2.99135822218	-3.01170432534	-3.16575155623	0.0	0.067	0.042	0.082	0.145	0.036	0.145	0.171	0.212	0.178	13.5743530469	11.0370167812	17.3212692795	18.7162114982	16.479374858	16.1898715131	1.77919676543	1.70698641722	1.68308993717	1.51262990327	4	6.9052	0.4427	
MAGEB2	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00006726.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	48	2	35276	2	1	1	1	0	0.826	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1162223&representative=IPI00006726.1	1346805.426	1349919.257	2089044.882	2634636.763	1653548.011	1530723.874	223894.234	40083.294	111078.761	35480.253	P0140743A	1.0	1.002312	1.551111	1.956212	1.227756	1.136559	0.166241	0.029762	0.082476	0.026344	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.00333166101676	0.633301931648	0.968062727537	0.29602387295	0.184672577951	-2.58865185717	-5.07038471127	-3.59988182458	-5.24638177273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.2267741116	12.2550425663	18.9650853702	23.9181606678	15.0114913579	13.8964505736	2.03259073	0.363890263527	1.00841212333	0.322102235763	1	4.9711	n/d	
NDUFA11	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00329301.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	154	1	14852	3	2	2	1	0	0.9225	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1171921&representative=IPI00329301.3	32168315.449	30081777.573	45453681.069	45609698.318	38045790.889	32908967.856	16140955.59	16273700.073	17019567.052	22282052.158	P0140743A	1.0	0.935137	1.412995	1.417845	1.18271	1.023024	0.501766	0.505892	0.529079	0.692671	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0967503558317	0.498756360585	0.50369982457	0.242096368816	0.0328399909042	-0.99491337881	-0.983098669839	-0.918444938902	-0.529757820985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.868243031	10.1632946862	15.356777177	15.4094884662	12.853980568	11.1184765371	5.45331098802	5.49815944471	5.75015472278	7.52811437906	2	6.2367	0.1906	
G6PC3	n/d	n/d	acidPPc	transmembrane	n/d	n/d	0	IPI00031052.6	 	P0140743A	46385	QV1_46385	R1	s01	F1	87	2	38735	2	1	1	1	0	0.921	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=45091&representative=IPI00031052.6	13828128.215	13624117.465	18514426.629	18808300.826	16289217.201	16057114.447	3103254.33	4086566.07	2376269.506	2141948.223	P0140743A	1.0	0.985247	1.338896	1.360148	1.177977	1.161192	0.224416	0.295526	0.171843	0.154898	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.021442643411	0.421043902327	0.4437636421	0.236311370824	0.215606537704	-2.15575255665	-1.75864303243	-2.54083700996	-2.69060957832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.7062498449	12.5187905214	17.0123480797	17.2823802136	14.9676702672	14.7543980487	2.85148678377	3.75502227676	2.18348236093	1.96817160307	1	6.6113	n/d	
TMCO1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00026111.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	134	1	21175	5	2	2	3	0	0.8835	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1177603&representative=IPI00026111.3	16359069.056	16589672.67	22531623.46	24527424.723	17411549.616	16034602.442	7258069.887	6547623.132	3212939.412	2552034.014	P0140743A	1.0	1.014096	1.377317	1.499317	1.064336	0.980166	0.443673	0.400244	0.196401	0.156001	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0201942323888	0.461860644945	0.584305443978	0.089953666827	-0.02890199148	-1.17243133517	-1.32104831922	-2.34812581956	-2.68037281778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.2977765177	12.4711306186	16.9379363179	18.4382611727	13.0889688937	12.053861788	5.4561858694	4.92211419388	2.41529702688	1.91846760119	2	6.7695	1.3947	
MSH6	n/d	n/d	PWWP, MUTSd, MUTSac	n/d	BARD1*, BASC*, BCRST*	n/d	0	IPI00384456.4	 	P0140743A	46385	QV1_46385	R1	s01	F1	416	1	152786	7	6	6	1	0	0.769166666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=34693&representative=IPI00384456.4	122389739.414	108827251.572	161085801.661	172252760.337	66167214.396	63508866.546	7181518.817	8193990.469	6390267.546	5089999.698	P0140743A	1.0	0.892355	1.316735	1.407412	0.539077	0.518907	0.057795	0.066011	0.051894	0.041588	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.164310332217	0.396965024672	0.493044719014	-0.891436737338	-0.946452097077	-4.11291150306	-3.92114973617	-4.26828844639	-4.58768888347	0.0	0.125	0.166	0.227	0.178	0.151	0.121	0.145	0.072	0.071	16.9729408168	15.0921025654	22.3392891521	23.8879167545	9.17603239726	8.80737419973	0.99592902509	1.13633802923	0.886198740033	0.705878319909	6	6.7957	0.5663	
CD40	n/d	n/d	TNFR	transmembrane	n/d	n/d	0	IPI00018282.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	133	1	30619	3	3	3	0	0	0.914	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=72505&representative=IPI00018282.3	183227406.046	144712187.89	204124090.732	211234107.13	196571704.974	187938370.864	127668811.537	128899576.013	77566289.865	68322800.266	P0140743A	1.0	0.789796	1.114048	1.152852	1.072829	1.025711	0.696778	0.703495	0.423333	0.372885	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.340448033742	0.155811394141	0.205207315617	0.101420140855	0.0366243005368	-0.521229021743	-0.507387925158	-1.2401351397	-1.42319733173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.9735708978	9.45667287917	13.3391304558	13.8037568306	12.8455960645	12.2814237047	8.34291986862	8.42334804271	5.06881307235	4.46476818384	3	7.048	1.1388	
ME2	ME2	OXIDOREDUCTASE	n/d	n/d	n/d	C1 alcohol dehydrogenase	0	IPI00011201.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	87	1	65444	2	1	1	1	0	0.811	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1153988&representative=IPI00011201.1	7633157.872	7625823.063	10094364.242	12431355.745	6500480.775	10241626.29	1074659.503	1062023.605	612278.116	771038.129	P0140743A	1.0	0.999039	1.322436	1.628599	0.851611	1.341729	0.140788	0.139133	0.080213	0.101012	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.00138709654098	0.403197904028	0.703631421587	-0.231733510124	0.424093308023	-2.82840372312	-2.8454634515	-3.64002011873	-3.30740140278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1500046631	13.1373686383	17.3900421136	21.4160886958	11.1986878743	17.6437374583	1.85136711603	1.82959865265	1.05480067562	1.32830411238	1	6.6457	n/d	
RPL22	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00219153.4	 	P0140743A	46385	QV1_46385	R1	s01	F1	73	2	14787	1	1	1	0	0	0.83	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1178036&representative=IPI00219153.4	40706231.885	42867455.502	55815238.795	66810871.397	39306370.326	36482328.254	8488288.051	8086517.584	5848882.438	4484433.506	P0140743A	1.0	1.053093	1.371172	1.641293	0.965611	0.896234	0.208526	0.198656	0.143685	0.110166	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.074632848248	0.455409554329	0.714832808574	-0.0504859838783	-0.158052636528	-2.26170081802	-2.33165572714	-2.79901863542	-3.18224905428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1779467781	13.8776059822	18.0692295059	21.6288776116	12.7247655264	11.8105301771	2.74793816558	2.61787184438	1.89347571392	1.45175869481	1	6.6127	n/d	
EIF2S1	n/d	n/d	S1	n/d	n/d	n/d	0	IPI00219678.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	75	2	36112	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=20246&representative=IPI00219678.3	2636010.0	2863495.781	3744456.624	4469155.333	3159333.292	2882946.192	732099.817	984606.396	707458.059	805127.192	P0140743A	1.0	1.086299	1.420502	1.695424	1.198529	1.093678	0.27773	0.373521	0.268382	0.305434	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.119421254566	0.506400862776	0.761646114779	0.261264817331	0.129188043265	-1.84824507144	-1.42073873877	-1.89764017961	-1.71106742731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.4685477624	12.4582752463	16.2910913224	19.4440542313	13.7453821331	12.5428985852	3.1851630753	4.28374910555	3.07795362672	3.50288491177	1	4.9306	n/d	
MSH2	n/d	n/d	MUTSd, MUTSac	n/d	BASC*, BCRST*	n/d	0	IPI00017303.1	IPI00783458.3	P0140743A	46385	QV1_46385	R1	s01	F1	119	1	104743	3	3	3	0	0	0.839333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1150760&representative=IPI00017303.1	159151840.19	142842570.334	214704323.348	222465033.191	105410451.394	97620709.209	9027780.275	11059708.106	6166943.571	5049052.434	P0140743A	1.0	0.897524	1.349053	1.397816	0.662326	0.613381	0.056724	0.069492	0.038749	0.031725	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.155977577436	0.431947028297	0.483174465607	-0.594386601695	-0.705144616301	-4.13989691924	-3.84700928711	-4.68969711071	-4.97823602571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.3484437386	14.6731179595	22.0549228114	22.8521208085	10.8280044517	10.0278241855	0.927354391464	1.13607870019	0.633482653351	0.518650299938	3	6.6694	0.2887	
PLXNC1	n/d	n/d	PSI, IPT	transmembrane	n/d	n/d	0	IPI00024766.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	745	1	175742	16	14	15	1	0	0.8634	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=7682&representative=IPI00024766.1	461211354.692	382239815.412	499829968.037	501026035.763	460698186.903	421780659.648	29561024.964	33514901.346	25289486.691	21335481.318	P0140743A	1.0	0.828287	1.082334	1.085884	0.999727	0.913629	0.063578	0.072383	0.054795	0.046008	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.271797349223	0.114145772535	0.118869994889	-0.000393909517259	-0.130319650084	-3.97532855605	-3.7882052866	-4.18981193535	-4.44197144693	0.0	0.079	0.12	0.092	0.077	0.054	0.069	0.064	0.049	0.043	16.2599500209	13.4758180417	17.6214445212	17.6636117429	16.2418583531	14.8698256795	1.04217032732	1.18156375661	0.891577766824	0.752179789967	14	7.1402	0.1593	
EMP3	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00008901.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	149	1	18429	2	2	2	0	0	0.9675	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=55633&representative=IPI00008901.1	440470539.49	309114449.622	459674657.831	367158784.194	525579786.641	434151019.338	657788386.936	584070008.468	568270653.795	622325742.909	P0140743A	1.0	0.701782	1.043599	0.83356	1.193223	0.985653	1.493377	1.326014	1.290145	1.412866	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.510905150344	0.0615674668459	-0.262642046141	0.254863691758	-0.0208482609514	0.578578416894	0.407096007444	0.367533219931	0.498624643094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.86507632525	6.22135408263	9.25158565922	7.38957626799	10.5780171563	8.73788727748	13.2388973456	11.7552134369	11.4372296615	12.5251627871	2	7.6814	0.7498	
SLC25A46	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00328383.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	34	2	47527	1	1	1	0	0	0.85	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1159429&representative=IPI00328383.3	20249379.803	17326516.666	29874129.932	30727620.995	17317213.382	17438182.031	3453265.952	3478174.47	2538113.569	1938144.836	P0140743A	1.0	0.855657	1.475311	1.51746	0.855197	0.861171	0.170537	0.171767	0.125343	0.095714	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.224895503364	0.561019110992	0.601658487774	-0.225671302742	-0.215628357431	-2.55184331209	-2.5414752034	-2.9960466663	-3.38512622793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0288733267	12.0038988782	20.6969491728	21.2882521225	11.9974535157	12.081261211	2.39244021671	2.40969696468	1.75841799081	1.34275660083	1	6.542	n/d	
DIP2B	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00465045.2	 	P0140743A	46385	QV1_46385	R1	s01	F1	84	1	171492	3	2	2	1	0	0.767	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1148557&representative=IPI00465045.2	11592272.702	10553551.135	17750037.194	18638081.951	11136030.279	9821327.299	49987.572	705109.891	422065.778	190396.877	P0140743A	1.0	0.910395	1.531196	1.607802	0.960643	0.847231	0.004312	0.060826	0.036409	0.016424	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.135435460678	0.614658966136	0.685089750294	-0.0579277074048	-0.23917271669	-7.85742710657	-4.03916805602	-4.77956107313	-5.92805065722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.3364284443	13.0518177557	21.9518764489	23.0501416848	13.7721830182	12.146259812	0.0618207721218	0.872025508507	0.521978388591	0.235468166882	2	5.8517	0.248	
SDK1	n/d	n/d	ig, fn3, IGc2, IG_LIKE, IG, I-set, FN_III-like, FNTYPEIII, FN3	transmembrane	n/d	n/d	0	IPI00383951.6	 	P0140743A	46385	QV1_46385	R1	s01	F1	1083	1	242581	22	20	20	2	0	0.84885	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1148310&representative=IPI00383951.6	976308612.049	855857042.92	1140718376.73	1150510463.46	807436353.009	782020401.556	158500935.652	131226892.926	113354574.051	100195591.448	P0140743A	1.0	0.876615	1.168011	1.177546	0.827707	0.794629	0.161528	0.134714	0.115939	0.10134	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.189984729463	0.224053861179	0.235783418798	-0.272807936409	-0.331646649318	-2.63014382495	-2.89202830585	-3.10856214768	-3.30272436091	0.0	0.043	0.103	0.109	0.071	0.24	0.138	0.083	0.098	0.12	15.7060539406	13.7683276739	18.350943682	18.5084707595	12.9893752421	12.5805042155	2.54983333575	2.11107085743	1.82355561806	1.61186467524	20	7.386	0.2162	
ITPR2	n/d	n/d	RYDR_ITPR, RIH_assoc, MIR, Ion_trans, Ins145_P3_rec	transmembrane	n/d	n/d	0	IPI00031545.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	152	1	308078	3	3	3	0	0	0.783666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1147846&representative=IPI00031545.3	6244191.874	6745781.27	10257214.593	10979196.126	6964423.403	6619346.876	820236.593	1113919.35	272501.937	376624.231	P0140743A	1.0	1.080329	1.642681	1.758305	1.115344	1.060081	0.13136	0.178393	0.043641	0.060316	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.111470733118	0.716052343708	0.814185345693	0.157488742031	0.0841745042542	-2.92840206266	-2.48686908873	-4.51817202949	-4.05131543377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3908832941	13.3862299767	20.3542670547	21.78695668	13.8201002369	13.1353354091	1.62766553343	2.21044531357	0.540748869817	0.747367631588	3	5.927	0.9817	
