clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
HMGCS1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00008475.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	44	2	57294	1	1	1	0	0	0.928	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=11377&representative=IPI00008475.1	32186593.434	25725442.081	16643928.491	15090694.936	15675682.307	14617359.069	7696455.371	5652034.172	4705342.079	4080615.291	P0140753A	1.0	0.79926	0.517107	0.46885	0.487025	0.454144	0.23912	0.175602	0.14619	0.12678	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.323263205384	-0.951465260387	-1.09280166227	-1.03793226416	-1.13877827502	-2.06419329276	-2.5096188185	-2.77408346652	-2.97960092178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.65478559	18.1070536634	11.7149592768	10.6217036879	11.0334516254	10.2885425349	5.41721032363	3.97822846884	3.31189183304	2.87217299595	1	6.1798	n/d	
FAM49B	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00303318.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	32	1	36748	2	1	1	1	0	0.804	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=30131&representative=IPI00303318.2	11121845.604	10223342.704	8604193.293	8859836.671	10295450.001	9454647.722	4264466.236	3963063.74	2268851.024	2323863.054	P0140753A	1.0	0.919213	0.77363	0.796616	0.925696	0.850097	0.383432	0.356331	0.204	0.208946	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.121528893397	-0.370284353832	-0.328043638423	-0.111389606909	-0.234300626067	-1.38295735017	-1.48871009471	-2.29335894269	-2.25879795449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.5812750826	14.3225073074	12.0541416718	12.4122881465	14.4235268387	13.2455953995	5.97435208773	5.55209886035	3.17857244069	3.25564216479	1	7.4211	n/d	
SIN3A	n/d	n/d	HDAC_interact	n/d	ALL1*, DNMT3*, HDAC2*, ING2*, Sin3, SIN3*	n/d	0	IPI00170596.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	83	2	145175	1	1	1	0	0	0.754	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=31709&representative=IPI00170596.1	2550401.156	2349748.406	273468.273	91573.32	198914.239	0.0	0.0	30724.689	0.0	0.0	P0140753A	1.0	0.921325	0.107226	0.035905	0.077993	0.0	0.0	0.012047	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.118217934032	-3.22127332414	-4.79967142726	-3.68051154424	n/d	n/d	-6.37518226523	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.4145590942	42.7628947667	4.97682856193	1.66653597321	3.62002529642	0.0	0.0	0.559156307582	0.0	0.0	1	5.7516	n/d	
GNB2	n/d	n/d	WD40	n/d	n/d	n/d	0	IPI00003348.3	 	P0140753A	46386	QV1_46386	R1	s01	F1	377	1	37331	7	2	2	4	0	0.8535	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1163093&representative=IPI00003348.3	96479824.539	88115500.808	66476893.153	66222785.316	49656266.233	47131610.196	24402458.641	14433458.083	17033935.087	24628575.569	P0140753A	1.0	0.913305	0.689024	0.68639	0.51468	0.488513	0.252928	0.149601	0.176554	0.255272	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.130831363368	-0.537373859305	-0.542899560487	-0.95825237308	-1.03353114009	-1.98320133774	-2.74080827601	-2.50181858778	-1.96989279324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.5073738234	17.8161809695	13.4410444002	13.3896660256	10.0400612533	9.52959795879	4.93396298339	2.91831855763	3.44411218628	4.97968184185	2	6.8595	0.4714	
AGT	n/d	n/d	SERPIN	n/d	n/d	n/d	0	IPI00032220.3	 	P0140753A	46386	QV1_46386	R1	s01	F1	224	1	53154	4	4	4	0	0	0.83775	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1161142&representative=IPI00032220.3	132608042.021	105022373.328	76411328.73	90980581.87	74766501.639	76960012.207	78627216.758	70099822.603	73757645.16	82100291.673	P0140753A	1.0	0.791976	0.576219	0.686086	0.563816	0.580357	0.592929	0.528624	0.556208	0.61912	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.336471383276	-0.795310862793	-0.543538667182	-0.826703675523	-0.784987464154	-0.754068734603	-0.919686168782	-0.846303599614	-0.691709030155	0.0	0.061	0.263	0.298	0.308	0.278	0.253	0.251	0.192	0.254	15.3956618862	12.1929931669	8.87127932418	10.5627551341	8.68031653363	8.93498093055	9.12854172197	8.13851973552	8.56318929907	9.53176226789	4	6.6946	0.5212	
VAMP8	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00030911.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	44	2	11438	2	1	1	1	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1172974&representative=IPI00030911.2	15894425.625	14064766.875	8991388.928	9529633.936	7720366.128	7923445.174	7294266.435	6812586.93	13798521.571	14349900.636	P0140753A	1.0	0.884887	0.565694	0.599558	0.485728	0.498505	0.45892	0.428615	0.868136	0.902826	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.176434859972	-0.821906225684	-0.738028771165	-1.04177944135	-1.00432011997	-1.12368541328	-1.2222457548	-0.20400702554	-0.147480128361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9412764425	13.2213377782	8.45219769151	8.95816548475	7.25739496836	7.44829586894	6.85684741443	6.40405303163	12.9710585431	13.4893727766	1	6.2452	n/d	
ERLIN2	n/d	n/d	PHB	transmembrane	n/d	n/d	0	IPI00026942.5	 	P0140753A	46386	QV1_46386	R1	s01	F1	196	1	37840	3	3	3	0	0	0.764	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1159399&representative=IPI00026942.5	235796902.936	179553899.146	100102629.432	105718281.272	58545989.611	45418137.678	7461254.461	2069293.667	2825678.685	3443353.531	P0140753A	1.0	0.761477	0.424529	0.448345	0.24829	0.192615	0.031643	0.008776	0.011984	0.014603	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.393127633338	-1.2360649858	-1.15731878618	-2.00990193744	-2.37620803665	-4.98196980488	-6.83222075892	-6.38274666087	-6.09759140694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.8242179329	24.2334074196	13.5103042281	14.2682180334	7.90163190982	6.12983755755	1.00700469371	0.279281245028	0.381366392688	0.464730587323	3	6.3734	2.0256	
OTUB1	otubain-1	PROTEASE	n/d	n/d	n/d	Cysteine	0	IPI00000581.6	 	P0140753A	46386	QV1_46386	R1	s01	F1	162	1	35181	4	3	3	1	0	0.888666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=34220&representative=IPI00000581.6	59237689.709	58958716.701	29926063.613	28331302.432	15200210.663	13728508.607	5153288.951	3421640.036	3636622.611	4632340.46	P0140753A	1.0	0.995291	0.505186	0.478265	0.256597	0.231753	0.086993	0.057761	0.06139	0.078199	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0068096969924	-0.985113435988	-1.06411787783	-1.96242379161	-2.10934008049	-3.52295687239	-4.11376047036	-4.02585251993	-3.67670603115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.6564611729	26.5309256702	13.4664764388	12.7488473464	6.83996670613	6.17771318297	2.31893660117	1.53970918203	1.63644952912	2.08451417025	3	6.6185	1.2506	
PPM1G	PPM1H	PHOSPHATASE	PP2Cc, PP2C_SIG	n/d	n/d	PTSP	0	IPI00006167.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	652	1	59272	13	10	10	3	0	0.8575	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=16765&representative=IPI00006167.1	894217655.697	840419400.054	40982288.636	48100915.46	38402173.817	32086864.937	24107083.103	19855830.048	26440048.468	29705186.369	P0140753A	1.0	0.942285	0.046234	0.053968	0.043055	0.035698	0.026665	0.022253	0.029561	0.033289	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0857646168962	-4.434902005	-4.21175196631	-4.53767540148	-4.80801294104	-5.22890886175	-5.48985634613	-5.08016111547	-4.90881065714	0.0	0.066	0.045	0.04	0.04	0.037	0.033	0.025	0.034	0.036	44.8382807475	42.1407034016	2.05495312224	2.41189864443	1.92557979587	1.60891461848	1.20878865821	0.995620335266	1.32576930083	1.4894913756	10	7.167	0.3118	
SHCBP1	n/d	n/d	PbH1	n/d	ICEN*	n/d	0	IPI00168691.7	 	P0140753A	46386	QV1_46386	R1	s01	F1	108	1	75660	2	2	2	0	0	0.975	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1152114&representative=IPI00168691.7	17571398.643	17426329.171	4863194.018	3760195.447	2756938.924	2201046.939	1353158.256	805440.85	936363.944	794602.243	P0140753A	1.0	0.991744	0.276768	0.213995	0.156899	0.125263	0.077009	0.045838	0.053289	0.045221	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0119603307209	-1.85325094711	-2.22435100648	-2.67209193761	-2.99696775843	-3.69882912713	-4.44731209186	-4.23001842946	-4.46686329412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.4893168954	33.212829086	9.26875821906	7.16655398194	5.25444804725	4.19497388566	2.57898341308	1.53508917612	1.78461541322	1.5144318823	2	5.7038	1.5019	
SLC38A10	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00443799.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	452	1	119762	8	8	8	0	0	0.88775	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1149143&representative=IPI00443799.2	209344389.851	181210337.944	111777099.706	120566755.799	107482272.185	110647179.387	100973260.695	92631220.748	152094691.191	149795365.165	P0140753A	1.0	0.865609	0.534074	0.577764	0.514533	0.528713	0.485703	0.444828	0.72682	0.719041	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.208212595506	-0.904888442794	-0.791447781327	-0.95866448636	-0.919443294734	-1.04185369753	-1.16868049255	-0.460329975943	-0.47585405884	0.0	0.057	0.137	0.18	0.14	0.167	0.205	0.206	0.352	0.328	15.6633635774	13.558344741	8.3632781063	9.02092925809	8.04193467307	8.27873630042	7.55492370721	6.93076365803	11.3798819639	11.2078440146	8	7.2064	0.3398	
HSD17B11	HSD17B11	OXIDOREDUCTASE	n/d	n/d	n/d	C1 alcohol dehydrogenase	0	IPI00329598.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	325	1	32964	9	5	6	3	0	0.842833333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=14972&representative=IPI00329598.2	80576708.615	80197271.697	37566516.59	39059754.827	33744108.32	31479911.76	17490407.21	13420086.36	6713593.691	7565760.657	P0140753A	1.0	0.996568	0.467192	0.484752	0.414313	0.386468	0.21368	0.164878	0.083319	0.094185	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.00495984535167	-1.09791252456	-1.04468124424	-1.27120700607	-1.37157913262	-2.2264762138	-2.60052918494	-3.58521066561	-3.40835887674	0.0	0.178	0.156	0.17	0.185	0.18	0.143	0.102	0.05	0.062	23.1666007919	23.0575089246	10.8007451277	11.230065892	9.70176493884	9.0507860304	5.02866508804	3.85840758004	1.93022459705	2.17523102942	5	6.9846	1.0687	
ADAM9	ADAM9 peptidase	PROTEASE	EGF, DISIN, ACR	transmembrane	n/d	Metalloproteinase	0	IPI00440932.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	201	1	90556	4	4	4	0	0	0.84575	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1151754&representative=IPI00440932.1	86607850.449	82214679.06	70285002.39	70534268.954	60416165.372	57115048.897	59410665.795	48872985.212	55200496.886	49482438.949	P0140753A	1.0	0.949275	0.811532	0.81441	0.697583	0.659467	0.685973	0.564302	0.637361	0.571339	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0751020058878	-0.301280111228	-0.296172818761	-0.51956321262	-0.600627626658	-0.543776302065	-0.825460632094	-0.64981735131	-0.807581082231	0.0	0.094	0.291	0.357	0.284	0.287	0.276	0.344	0.31	0.235	13.5295254634	12.8432421315	10.9796366565	11.0185760633	9.43796715383	8.92228019041	9.2808921074	7.63473858859	8.6231966772	7.72994496781	4	6.6331	0.9271	
CD38	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00006071.4	 	P0140753A	46386	QV1_46386	R1	s01	F1	1065	1	34328	37	20	33	4	0	0.911121212121	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=11761&representative=IPI00006071.4	1910462184.34	1739838044.87	1250872603.5	1251690847.15	1166846482.83	1069573005.75	886321570.86	790356688.084	672924258.235	681494317.275	P0140753A	1.0	0.910606	0.654303	0.653867	0.60916	0.558564	0.463596	0.412212	0.349463	0.355559	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.135101129554	-0.61196920937	-0.612930881111	-0.715106883358	-0.84020550139	-1.10905997635	-1.27854159077	-1.51678837904	-1.49183912029	0.0	0.04	0.042	0.071	0.076	0.092	0.071	0.09	0.116	0.086	16.7285342857	15.2345022182	10.9529858304	10.9601505977	10.2172299217	9.36547650325	7.76087635118	6.92058134566	5.89231057166	5.96735237446	20	8.8746	0.2541	
TPM3	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00218319.3	 	P0140753A	46386	QV1_46386	R1	s01	F1	498	1	29033	15	2	2	13	0	0.962	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1160237&representative=IPI00218319.3	102581980.927	77357959.828	66927218.23	69752518.608	54152267.31	51303272.704	61380453.583	48619210.863	77052962.998	80022700.274	P0140753A	1.0	0.754109	0.652427	0.679969	0.527893	0.50012	0.598355	0.473955	0.751135	0.780085	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.407155027104	-0.616111607197	-0.556459119945	-0.921682559268	-0.999653794733	-0.74092641518	-1.07717800698	-0.412855871133	-0.358296762711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.8852789311	11.2251176978	9.71155267655	10.1215212091	7.85782840591	7.44442169451	8.90668287204	7.05494774586	11.1808607743	11.6117879927	2	6.6158	0.9807	
DAG1	dystroglycan	PROTEASE	CADG	transmembrane	n/d	Serine	0	IPI00028911.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	1286	1	97581	32	18	25	7	0	0.855	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=24357&representative=IPI00028911.1	893393845.934	833427500.749	570706801.915	553061032.812	523668426.574	465472883.652	419111693.878	354265021.182	355000808.3	393877885.822	P0140753A	1.0	0.932192	0.639195	0.619048	0.586191	0.521818	0.469015	0.396887	0.397352	0.440395	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.101300963055	-0.645671971827	-0.691876816826	-0.770557276903	-0.938381384418	-1.09229403125	-1.33319978713	-1.33151048889	-1.18313000545	0.0	0.073	0.093	0.098	0.122	0.096	0.105	0.083	0.112	0.123	16.6616224373	15.5432616975	10.6435714765	10.3144812956	9.76631487401	8.68097925399	7.81635203133	6.6069741274	6.62069641485	7.3457463915	18	8.3926	0.254	
OSBPL8	n/d	n/d	PH	n/d	n/d	n/d	0	IPI00163644.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	111	1	101298	2	2	2	0	0	0.7875	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1149527&representative=IPI00163644.2	14695225.314	14956877.357	2887396.604	2920473.763	1054983.937	646227.663	331621.431	204435.437	509530.46	511065.439	P0140753A	1.0	1.017805	0.196485	0.198736	0.071791	0.043975	0.022567	0.013912	0.034673	0.034778	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0254611837312	-2.347508916	-2.33107486187	-3.80005319627	-4.50717261208	-5.46964154673	-6.16752635202	-4.85004352203	-4.8456812207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.9546645653	38.630456553	7.45753584788	7.5429671664	2.72480078359	1.66906962349	0.856508145151	0.528013573851	1.31600960733	1.31997413403	2	5.6242	0.5324	
KPNA6	n/d	n/d	IBB, ARM-type_fold, ARM	n/d	n/d	n/d	0	IPI00747764.3	 	P0140753A	46386	QV1_46386	R1	s01	F1	164	1	60580	3	3	3	0	0	0.765	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=25972&representative=IPI00747764.3	101489208.415	100341112.979	11382990.184	11986994.053	1781009.813	1405795.085	485117.628	666439.504	304649.792	348045.275	P0140753A	1.0	0.988688	0.11216	0.118111	0.017549	0.013852	0.00478	0.006567	0.003002	0.003429	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0164127729601	-3.15636984043	-3.08178476177	-5.83246736643	-6.17376189713	-7.70877366646	-7.25054982942	-8.3798603077	-8.18799638039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0890601681	43.5903032111	4.94501185844	5.20740392295	0.773708358078	0.610707138765	0.210745365183	0.289515425819	0.132346317598	0.151198233885	3	6.3195	0.2285	
NDRG1	Mername-AA229 peptidase homologue	PROTEASE	n/d	n/d	n/d	Serine	0	IPI00022078.3	 	P0140753A	46386	QV1_46386	R1	s01	F1	328	1	42835	5	4	4	1	0	0.9095	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1164655&representative=IPI00022078.3	169366315.052	152060739.683	148415881.38	148158089.863	153764755.64	153140090.666	74542707.903	75983032.057	33603078.724	38455000.78	P0140753A	1.0	0.897822	0.876301	0.874779	0.907883	0.904195	0.440127	0.448631	0.198405	0.227052	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.155498646772	-0.190501589652	-0.193009507514	-0.139421707278	-0.145294154996	-1.18400821697	-1.15639878208	-2.33347971138	-2.13890535001	0.0	0.092	0.123	0.101	0.202	0.151	0.154	0.142	0.107	0.115	14.7597243156	13.2515996245	12.9339620606	12.9114963671	13.4000990811	13.3456615573	6.49615490571	6.62167447807	2.92839918002	3.3512284299	4	6.9489	0.194	
LOC286297	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00374525.4	 	P0140753A	46386	QV1_46386	R1	s01	F1	28	2	11112	1	1	1	0	0	0.942	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1172623&representative=IPI00374525.4	8944727.362	9864023.219	5156275.434	5434826.333	3095747.632	3231317.921	1497133.469	1267644.964	1022747.081	1056281.753	P0140753A	1.0	1.102775	0.57646	0.607601	0.346097	0.361254	0.167376	0.14172	0.114341	0.11809	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.141138466816	-0.794707590746	-0.718803850634	-1.53075165874	-1.46891453288	-2.57883541983	-2.81888472432	-3.12858528197	-3.08204129409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0472454583	24.3131548134	12.709349938	13.3959309588	7.63049617472	7.96465408893	3.69018168347	3.12453119522	2.5208991872	2.60355650195	1	6.7377	n/d	
GPR114	Gpr114 protein, GPR114 3	PROTEASE, GPCR	GPS	transmembrane	n/d	Serine, Secretin like	0	IPI00455018.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	119	1	63287	3	2	3	0	0	0.886666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1163366&representative=IPI00455018.2	113242545.826	102833697.23	61096604.321	61542232.019	47594907.094	44077244.664	33826941.589	28433475.361	17846614.755	21729122.565	P0140753A	1.0	0.908084	0.53952	0.543455	0.420292	0.389229	0.298712	0.251085	0.157596	0.191881	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.139102338364	-0.890251653495	-0.879767514951	-1.25053609895	-1.36130889094	-1.74317289945	-1.99375225135	-2.66569717718	-2.38171623152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.2772585586	19.3215292763	11.4795039065	11.5632333536	8.94265610972	8.28171889307	6.35577889199	5.34239496792	3.35321882573	4.08270721657	2	6.7847	1.4709	
G6PC3	n/d	n/d	acidPPc	transmembrane	n/d	n/d	0	IPI00031052.6	 	P0140753A	46386	QV1_46386	R1	s01	F1	98	2	38735	2	1	1	1	0	0.971	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=45091&representative=IPI00031052.6	13787931.991	12144329.612	7440784.259	8547217.569	6525874.184	5489913.916	4371064.935	3125996.289	3497115.999	3751314.635	P0140753A	1.0	0.880794	0.539659	0.619906	0.473303	0.398168	0.317021	0.22672	0.253636	0.272072	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.183123453641	-0.889880010585	-0.689878627154	-1.07916402835	-1.32855081581	-1.65734968483	-2.14101643152	-1.97916856496	-1.87793960408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0751632981	17.6820860638	10.8337464359	12.4447080646	9.50164172497	7.9932885097	6.36424972317	4.55143570565	5.09178423553	5.46189623863	1	6.5841	n/d	
CNPY2	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00443909.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	273	1	20652	5	4	4	1	0	0.80075	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1164662&representative=IPI00443909.1	63556046.086	61023542.017	56951671.142	53704221.244	87519125.54	73677589.002	92338236.777	51958002.457	109408304.934	107936336.576	P0140753A	1.0	0.960153	0.896086	0.838275	1.377039	1.159254	1.452863	0.817515	1.721446	1.698286	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.058663777852	-0.158290896288	-0.254504490518	0.461569419538	0.213196704733	0.538898668188	-0.290682893051	0.78362092575	0.764079436533	0.0	0.13	0.467	0.292	0.983	0.887	1.306	0.704	1.772	1.606	8.38389439185	8.04982315915	7.51268881087	7.08430664011	11.5449457759	9.71906157288	12.180651144	6.85395697557	14.4324219432	14.2382495864	4	6.3356	0.8497	
PREB	n/d	n/d	WD40	transmembrane	n/d	n/d	0	IPI00033349.3	 	P0140753A	46386	QV1_46386	R1	s01	F1	99	1	45468	2	2	2	0	0	0.964	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1161216&representative=IPI00033349.3	22885421.837	21017587.486	13541876.551	14205390.045	12477264.343	10712698.748	6429258.481	3890642.256	3628576.803	3769481.759	P0140753A	1.0	0.918383	0.591725	0.620718	0.545206	0.468101	0.280932	0.170005	0.158554	0.164711	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.12283215806	-0.757001245576	-0.687990112116	-0.875126655777	-1.09510824782	-1.83170712862	-2.55635091694	-2.65695382068	-2.60199118818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.3320790318	18.672640289	12.0309997445	12.6204845657	11.0851670784	9.51747532294	5.71194153566	3.45656052998	3.22373390612	3.34891799587	2	6.5893	0.052	
MSH6	n/d	n/d	PWWP, MUTSd, MUTSac	n/d	BARD1*, BASC*, BCRST*	n/d	0	IPI00384456.4	 	P0140753A	46386	QV1_46386	R1	s01	F1	201	1	152786	4	4	4	0	0	0.75975	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=34693&representative=IPI00384456.4	155839922.074	153523229.898	19291586.513	24768201.833	15809032.631	18116291.199	9403660.403	9304571.591	8087478.884	8418950.802	P0140753A	1.0	0.985134	0.123791	0.158934	0.101444	0.116249	0.060342	0.059706	0.051896	0.054023	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.021608118555	-3.01402166505	-2.65350030825	-3.30124455681	-3.104709789	-4.05069367522	-4.06598027109	-4.26823284585	-4.2102824321	0.0	0.085	0.173	0.228	0.112	0.14	0.112	0.111	0.137	0.151	36.8796959101	36.3314480553	4.56537602659	5.86142330979	3.7412256648	4.28724104546	2.2253869964	2.20193751564	1.91391113363	1.99235434237	4	6.3152	0.9458	
TBCD	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00030774.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	114	1	83856	3	1	1	2	0	0.926	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1149171&representative=IPI00030774.2	15349669.683	14938388.861	4836642.199	4290792.81	798484.951	455272.335	395762.675	363888.859	360221.075	416545.199	P0140753A	1.0	0.973206	0.315097	0.279536	0.05202	0.02966	0.025783	0.023707	0.023468	0.027137	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0391828800944	-1.66613207619	-1.8388940026	-4.26478979049	-5.07533759198	-5.27743605046	-5.39854308111	-5.41316129265	-5.20359495039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.3687394965	35.3942712908	11.4596980786	10.1663898418	1.89189029957	1.07869949605	0.937700284552	0.862180059374	0.853489795442	0.986941357295	1	5.8466	n/d	
